,d1,d2,d3,d4,d5,ruangan
963,-67.0,-45.0,-59.0,-65.0,-76.0,307
964,-63.0,-43.0,-61.0,-65.0,-83.0,307
965,-57.0,-49.0,-63.0,-63.0,-78.0,307
966,-59.0,-46.0,-67.0,-64.0,-79.0,307
967,-67,-43,-62,-58,-77,307
968,-66.0,-37.0,-64.0,-57.0,-73.0,307
969,-68.0,-37.0,-59.0,-61.0,-69.0,307
970,-57.0,-46.0,-64.0,-64.0,-67.0,307
971,-64.0,-41.0,-62.0,-53.0,-70.0,307
972,-63.0,-42.0,-68.0,-57.0,-72.0,307
973,-64.0,-39.0,-67.0,-54.0,-69.0,307
974,-61.0,-42.0,-63.0,-56.0,-62.0,307
975,-63.0,-45.0,-59.0,-56.0,-68.0,307
976,-59.0,-47.0,-60.0,-52.0,-68.0,307
977,-67.0,-39.0,-64.0,-49.0,-69.0,307
978,-64.0,-41.0,-60.0,-60.0,-63.0,307
979,-64.0,-42.0,-62.0,-54.0,-63.0,307
980,-63.0,-47.0,-51.0,-45.0,-66.0,307
981,-62.0,-49.0,-53.0,-49.0,-67.0,307
982,-63.0,-47.0,-51.0,-45.0,-66.0,307
983,-62.0,-49.0,-53.0,-49.0,-67.0,307
984,-64.0,-45.0,-48.0,-50.0,-66.0,307
985,-69.0,-50.0,-48.0,-54.0,-67.0,307
986,-69.0,-54.0,-55.0,-48.0,-72.0,307
987,-64.0,-46.0,-53.0,-50.0,-66.0,307
988,-60.0,-43.0,-47.0,-58.0,-68.0,307
989,-62.0,-41.0,-50.0,-61.0,-67.0,307
990,-61.0,-40.0,-53.0,-61.0,-63.0,307
991,-60.0,-38.0,-59.0,-52.0,-67.0,307
992,-64.0,-42.0,-60.0,-51.0,-65.0,307
993,-65.0,-48.0,-60.0,-50.0,-62.0,307
994,-66.0,-51.0,-54.0,-53.0,-59.0,307
995,-64.0,-47.0,-53.0,-48.0,-64.0,307
996,-71.0,-43.0,-52.0,-49.0,-64.0,307
997,-69.0,-47.0,-54.0,-47.0,-63.0,307
998,-68.0,-51.0,-58.0,-42.0,-64.0,307
999,-76.0,-55.0,-62.0,-46.0,-69.0,307
1000,-76.0,-59.0,-64.0,-44.0,-72.0,307
1001,-75.0,-62.0,-61.0,-41.0,-67.0,307
1002,-67.0,-47.0,-59.0,-49.0,-64.0,307
1003,-58.0,-45.0,-52.0,-48.0,-57.0,307
1004,-61.0,-55.0,-51.0,-56.0,-60.0,307
1005,-57.0,-42.0,-47.0,-57.0,-64.0,307
1006,-61.0,-44.0,-36.0,-50.0,-64.0,307
1007,-62.0,-42.0,-44.0,-54.0,-63.0,307
1008,-68.0,-42.0,-44.0,-53.0,-64.0,307
1009,-63.0,-40.0,-45.0,-56.0,-68.0,307
1010,-62.0,-41.0,-51.0,-56.0,-66.0,307
1011,-63.0,-39.0,-52.0,-56.0,-68.0,307
1012,-63.0,-45.0,-44.0,-56.0,-70.0,307
1013,-66.0,-55.0,-53.0,-47.0,-68.0,307
1014,-64.0,-49.0,-58.0,-54.0,-66.0,307
1015,-69.0,-45.0,-59.0,-54.0,-67.0,307
1016,-67.0,-46.0,-50.0,-45.0,-61.0,307
1017,-69.0,-48.0,-52.0,-45.0,-69.0,307
1018,-65.0,-49.0,-47.0,-42.0,-66.0,307
1019,-63.0,-50.0,-62.0,-44.0,-59.0,307
1020,-60.0,-52.0,-55.0,-43.0,-67.0,307
1021,-69.0,-53.0,-50.0,-42.0,-65.0,307
1022,-66.0,-54.0,-56.0,-44.0,-60.0,307
1023,-60.0,-41.0,-50.0,-54.0,-65.0,307
1024,-59.0,-40.0,-49.0,-52.0,-63.0,307
1025,-62.0,-36.0,-48.0,-56.0,-66.0,307
1026,-60.0,-37.0,-43.0,-58.0,-66.0,307
1027,-59.0,-38.0,-49.0,-57.0,-68.0,307
1028,-65.0,-47.0,-46.0,-57.0,-70.0,307
1029,-58.0,-42.0,-47.0,-54.0,-67.0,307
1030,-60.0,-38.0,-55.0,-55.0,-71.0,307
1031,-60.0,-48.0,-54.0,-58.0,-70.0,307
1032,-68.0,-46.0,-65.0,-51.0,-64.0,307
1033,-67.0,-47.0,-60.0,-50.0,-61.0,307
1034,-69.0,-50.0,-57.0,-60.0,-65.0,307
1035,-68.0,-47.0,-51.0,-52.0,-62.0,307
1036,-69.0,-47.0,-48.0,-53.0,-62.0,307
1037,-69.0,-50.0,-51.0,-53.0,-62.0,307
1038,-68.0,-52.0,-54.0,-52.0,-60.0,307
1039,-68.0,-49.0,-54.0,-52.0,-57.0,307
1040,-66.0,-52.0,-60.0,-58.0,-69.0,307
1041,-67.0,-51.0,-58.0,-55.0,-71.0,307
1042,-64.0,-47.0,-52.0,-55.0,-68.0,307
1043,-61.0,-46.0,-43.0,-54.0,-62.0,307
1044,-64.0,-44.0,-42.0,-58.0,-61.0,307
1045,-62.0,-46.0,-45.0,-56.0,-64.0,307
1046,-56.0,-46.0,-47.0,-55.0,-62.0,307
1047,-60.0,-50.0,-47.0,-56.0,-70.0,307
1048,-67.0,-46.0,-55.0,-60.0,-66.0,307
1049,-65.0,-48.0,-51.0,-55.0,-67.0,307
1050,-60.0,-42.0,-58.0,-53.0,-72.0,307
1051,-68.0,-49.0,-59.0,-51.0,-61.0,307
1052,-69.0,-48.0,-54.0,-48.0,-64.0,307
1053,-67.0,-47.0,-51.0,-48.0,-63.0,307
1054,-68.0,-46.0,-56.0,-47.0,-69.0,307
1055,-69.0,-52.0,-52.0,-45.0,-60.0,307
1056,-67.0,-53.0,-62.0,-45.0,-63.0,307
1057,-72.0,-60.0,-59.0,-42.0,-63.0,307
1058,-71.0,-57.0,-60.0,-40.0,-61.0,307
1059,-74.0,-56.0,-58.0,-40.0,-59.0,307
1060,-64.0,-47.0,-54.0,-46.0,-61.0,307
1061,-68.0,-51.0,-56.0,-50.0,-68.0,307
1062,-66.0,-53.0,-60.0,-47.0,-60.0,307
1063,-71.0,-50.0,-54.0,-52.0,-66.0,307
1064,-69.0,-52.0,-56.0,-56.0,-61.0,307
1065,-64.0,-50.0,-63.0,-52.0,-56.0,307
1066,-71.0,-49.0,-62.0,-44.0,-56.0,307
1067,-66.0,-51.0,-62.0,-43.0,-59.0,307
1068,-65.0,-48.0,-67.0,-44.0,-66.0,307
1069,-64.0,-53.0,-62.0,-46.0,-70.0,307
1070,-66.0,-51.0,-66.0,-42.0,-62.0,307
1071,-67.0,-47.0,-60.0,-43.0,-70.0,307
1072,-63.0,-49.0,-58.0,-40.0,-57.0,307
1073,-72.0,-60.0,-64.0,-41.0,-64.0,307
1074,-75.0,-61.0,-65.0,-40.0,-67.0,307
1075,-77.0,-53.0,-62.0,-41.0,-69.0,307
1076,-72.0,-54.0,-63.0,-45.0,-62.0,307
1077,-74.0,-61.0,-62.0,-45.0,-58.0,307
1078,-71.0,-62.0,-60.0,-50.0,-61.0,307
1079,-71.0,-58.0,-65.0,-44.0,-60.0,307
1080,-71.0,-56.0,-69.0,-49.0,-63.0,307
1081,-73.0,-54.0,-69.0,-46.0,-63.0,307
1082,-70.0,-59.0,-66.0,-47.0,-62.0,308
1083,-65.0,-52.0,-61.0,-37.0,-60.0,308
1084,-63.0,-57.0,-55.0,-38.0,-52.0,308
1085,-66.0,-55.0,-58.0,-35.0,-57.0,308
1086,-58.0,-52.0,-58.0,-41.0,-52.0,308
1087,-66.0,-60.0,-62.0,-38.0,-66.0,308
1088,-66.0,-57.0,-52.0,-38.0,-66.0,308
1089,-63.0,-51.0,-53.0,-39.0,-60.0,308
1090,-61.0,-56.0,-56.0,-36.0,-65.0,308
1091,-68.0,-58.0,-58.0,-46.0,-61.0,308
1092,-72.0,-61.0,-60.0,-42.0,-53.0,308
1093,-69.0,-59.0,-61.0,-41.0,-58.0,308
1094,-71.0,-63.0,-69.0,-39.0,-57.0,308
1095,-68.0,-48.0,-60.0,-40.0,-59.0,308
1096,-71.0,-54.0,-59.0,-40.0,-62.0,308
1097,-72.0,-53.0,-64.0,-38.0,-61.0,308
1098,-78.0,-55.0,-65.0,-37.0,-58.0,308
1099,-73.0,-57.0,-62.0,-35.0,-59.0,308
1100,-79.0,-58.0,-62.0,-33.0,-60.0,308
1101,-76.0,-57.0,-61.0,-35.0,-66.0,308
1102,-75.0,-60.0,-62.0,-34.0,-65.0,308
1103,-70.0,-46.0,-56.0,-38.0,-53.0,308
1104,-65.0,-48.0,-52.0,-42.0,-51.0,308
1105,-71.0,-46.0,-52.0,-46.0,-58.0,308
1106,-69.0,-47.0,-52.0,-43.0,-58.0,308
1107,-64.0,-47.0,-54.0,-45.0,-58.0,308
1108,-62.0,-50.0,-66.0,-45.0,-55.0,308
1109,-60.0,-48.0,-60.0,-47.0,-56.0,308
1110,-68.0,-44.0,-51.0,-47.0,-54.0,308
1111,-62.0,-48.0,-55.0,-44.0,-63.0,308
1112,-63.0,-48.0,-55.0,-49.0,-57.0,308
1113,-72.0,-52.0,-58.0,-40.0,-53.0,308
1114,-67.0,-56.0,-53.0,-40.0,-58.0,308
1115,-68.0,-60.0,-62.0,-40.0,-65.0,308
1116,-70.0,-59.0,-65.0,-38.0,-66.0,308
1117,-74.0,-58.0,-60.0,-37.0,-64.0,308
1118,-73.0,-53.0,-58.0,-35.0,-56.0,308
1119,-70.0,-56.0,-65.0,-41.0,-58.0,308
1120,-72.0,-52.0,-59.0,-39.0,-59.0,308
1121,-72.0,-57.0,-62.0,-39.0,-54.0,308
1122,-73.0,-58.0,-70.0,-34.0,-58.0,308
1123,-75.0,-51.0,-68.0,-29.0,-55.0,308
1124,-73.0,-55.0,-61.0,-30.0,-55.0,308
1125,-70.0,-53.0,-62.0,-31.0,-55.0,308
1126,-74.0,-47.0,-58.0,-32.0,-51.0,308
1127,-67.0,-47.0,-65.0,-39.0,-60.0,308
1128,-68.0,-45.0,-54.0,-38.0,-60.0,308
1129,-70.0,-53.0,-54.0,-40.0,-56.0,308
1130,-75.0,-55.0,-50.0,-42.0,-64.0,308
1131,-74.0,-48.0,-55.0,-45.0,-58.0,308
1132,-68.0,-51.0,-61.0,-39.0,-58.0,308
1133,-70.0,-46.0,-52.0,-52.0,-58.0,308
1134,-63.0,-49.0,-51.0,-47.0,-58.0,308
1135,-69.0,-41.0,-62.0,-56.0,-61.0,308
1136,-76.0,-47.0,-64.0,-42.0,-43.0,308
1137,-72.0,-49.0,-67.0,-37.0,-49.0,308
1138,-71.0,-47.0,-69.0,-41.0,-59.0,308
1139,-75.0,-48.0,-68.0,-36.0,-50.0,308
1140,-70.0,-47.0,-68.0,-35.0,-37.0,308
1141,-72.0,-47.0,-64.0,-35.0,-41.0,308
1142,-75.0,-55.0,-66.0,-35.0,-42.0,308
1143,-79.0,-47.0,-65.0,-34.0,-50.0,308
1144,-69.0,-49.0,-61.0,-29.0,-51.0,308
1145,-73.0,-45.0,-65.0,-25.0,-46.0,308
1146,-70.0,-44.0,-61.0,-31.0,-39.0,308
1147,-70.0,-44.0,-66.0,-32.0,-51.0,308
1148,-68.0,-47.0,-64.0,-26.0,-50.0,308
1149,-81.0,-61.0,-68.0,-28.0,-60.0,308
1150,-80.0,-59.0,-66.0,-29.0,-64.0,308
1151,-80.0,-59.0,-70.0,-31.0,-60.0,308
1152,-78.0,-60.0,-67.0,-90,-53.0,308
1153,-76.0,-54.0,-70.0,-38.0,-52.0,308
1154,-74.0,-51.0,-70.0,-38.0,-47.0,308
1155,-77.0,-56.0,-68.0,-41.0,-48.0,308
1156,-76.0,-53.0,-70.0,-43.0,-55.0,308
1157,-74.0,-56.0,-68.0,-47.0,-54.0,308
1158,-73.0,-56.0,-75.0,-45.0,-53.0,308
1159,-78.0,-57.0,-69.0,-45.0,-53.0,308
1160,-77.0,-57.0,-73.0,-46.0,-54.0,308
1161,-83.0,-56.0,-68.0,-45.0,-48.0,308
1162,-81.0,-50.0,-65.0,-38.0,-57.0,308
1163,-73.0,-51.0,-64.0,-38.0,-49.0,308
1164,-71.0,-47.0,-65.0,-42.0,-48.0,308
1165,-74.0,-58.0,-64.0,-39.0,-53.0,308
1166,-73.0,-56.0,-63.0,-36.0,-47.0,308
1167,-73.0,-61.0,-62.0,-38.0,-48.0,308
1168,-68.0,-50.0,-61.0,-35.0,-41.0,308
1169,-72.0,-49.0,-66.0,-34.0,-48.0,308
1170,-65.0,-48.0,-57.0,-40.0,-48.0,308
1171,-66.0,-49.0,-56.0,-35.0,-52.0,308
1172,-67.0,-53.0,-55.0,-34.0,-49.0,308
1173,-65.0,-45.0,-64.0,-34.0,-49.0,308
1174,-69.0,-46.0,-59.0,-33.0,-53.0,308
1175,-75.0,-60.0,-78.0,-32.0,-62.0,308
1176,-69.0,-58.0,-63.0,-34.0,-59.0,308
1177,-75.0,-56.0,-61.0,-31.0,-53.0,308
1178,-68.0,-55.0,-66.0,-38.0,-54.0,308
1179,-66.0,-56.0,-59.0,-36.0,-52.0,308
1180,-65.0,-57.0,-60.0,-33.0,-55.0,308
1181,-71.0,-56.0,-62.0,-38.0,-52.0,308
1182,-70.0,-59.0,-61.0,-32.0,-58.0,308
1183,-78.0,-61.0,-59.0,-34.0,-50.0,308
1184,-77.0,-57.0,-61.0,-38.0,-48.0,308
1185,-70.0,-56.0,-59.0,-41.0,-45.0,308
1186,-72.0,-51.0,-62.0,-43.0,-52.0,308
1187,-71.0,-54.0,-61.0,-48.0,-52.0,308
1188,-74.0,-53.0,-62.0,-48.0,-52.0,308
1189,-71.0,-61.0,-65.0,-44.0,-49.0,308
1190,-75.0,-60.0,-63.0,-38.0,-53.0,308
1191,-68.0,-62.0,-63.0,-36.0,-48.0,308
1192,-67.0,-58.0,-67.0,-40.0,-42.0,308
1193,-69.0,-57.0,-66.0,-39.0,-43.0,308
1194,-73.0,-62.0,-63.0,-36.0,-48.0,308
1195,-75.0,-64.0,-66.0,-36.0,-51.0,308
1196,-74.0,-59.0,-61.0,-31.0,-48.0,308
1197,-78.0,-61.0,-61.0,-32.0,-43.0,308
1198,-76.0,-60.0,-67.0,-35.0,-48.0,308
1199,-75.0,-58.0,-69.0,-34.0,-52.0,308
1200,-78.0,-63.0,-65.0,-38.0,-52.0,308
1201,-79.0,-68.0,-68.0,-31.0,-59.0,308
1202,-78.0,-63.0,-64.0,-32.0,-63.0,308
